CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
200021055,AGGRAVATED ASSAULT,1397,ASSAULT W/INTENT TO MURDER,A,400 BLOCK E LIBERTY ST,ANN ARBOR,2020-07-04 19:50:00,ASSAULT - AGGRAVATED,-83.74381329999994,42.279585000000054
200021722,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1600 BLOCK WASHTENAW AVE,ANN ARBOR,2020-07-10 02:30:00,LARCENY - FROM AUTO (LFA),-83.72775099999996,42.27177900000004
200021374,ALL OTHER,7374,NUISANCES ORD - INOPERABLE UNLICENSED VEHICLES,B,2000 BLOCK NEWPORT RD,ANN ARBOR,2020-07-07 16:01:00,OTHER - ORDINANCE VIOLATIONS,-83.76640819999994,42.301765301000046
200021372,ALL OTHER,7374,NUISANCES ORD - INOPERABLE UNLICENSED VEHICLES,B,2000 BLOCK NEWPORT RD,ANN ARBOR,2020-07-07 15:53:00,OTHER - ORDINANCE VIOLATIONS,-83.76640819999994,42.301765301000046
200021881,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK E LIBERTY ST,ANN ARBOR,2020-07-11 16:02:00,ASSAULT - SIMPLE,-83.74469009899997,42.27924920000004
200021856,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1500 BLOCK WASHTENAW AVE,ANN ARBOR,2020-07-11 02:00:00,DAMAGE TO PROPERTY,-83.72847760099995,42.273955201000035
200021906,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,S STATE ST & N UNIVERSITY AVE,ANN ARBOR,2020-07-11 19:02:00,ASSAULT - SIMPLE,-83.74078599899997,42.278593200000046
200021955,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,S DIVISION ST & E LIBERTY ST,ANN ARBOR,2020-07-12 02:37:30,ASSAULT - AGGRAVATED,-83.74405700099999,42.27943799900004
200021990,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,1700 BLOCK GEDDES AVE,ANN ARBOR,2020-07-12 05:00:00,LARCENY - ALL OTHER,-83.72670229999994,42.27579110000005
200021966,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,300 BLOCK N MAPLE RD,ANN ARBOR,2020-07-12 08:17:00,LARCENY - RETAIL FRAUD,-83.78156689899998,42.284853000000055
200021979,STOLEN PROPERTY,2406,POSSESS/RECEIVE STOLEN VEHICLE,A,300 BLOCK N MAPLE RD,ANN ARBOR,2020-07-12 08:17:00,MOTOR VEHICLE THEFT / FRAUD,-83.78156689899998,42.284853000000055
200021917,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,300 BLOCK E LIBERTY ST,ANN ARBOR,2020-07-11 21:57:00,LIQUOR LAW VIOLATION,-83.74469009899997,42.27924920000004
200021470,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,700 BLOCK S 7TH ST,ANN ARBOR,2020-07-06 05:00:00,LARCENY - FROM AUTO (LFA),-83.75805999999994,42.27253839900004
200021470,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,700 BLOCK S 7TH ST,ANN ARBOR,2020-07-06 05:00:00,LARCENY - ALL OTHER,-83.75805999999994,42.27253839900004
200021453,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3500 BLOCK PLATT RD,ANN ARBOR,2020-07-08 02:30:00,LARCENY - FROM AUTO (LFA),-83.69960359999999,42.236883901000056
200021931,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK MAYNARD ST,ANN ARBOR,2020-07-11 23:25:00,LARCENY - ALL OTHER,-83.74225799999994,42.27867390000006
200021474,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,800 BLOCK W HURON ST,ANN ARBOR,2020-07-07 13:49:00,FRAUD,-83.75690880099995,42.281422700000064
200021493,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,3500 BLOCK S STATE ST,ANN ARBOR,2020-07-08 14:26:00,LARCENY - ALL OTHER,-83.73771879899994,42.239071300000035
200021493,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,3500 BLOCK S STATE ST,ANN ARBOR,2020-07-08 14:26:00,FRAUD,-83.73771879899994,42.239071300000035
200021278,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,2800 BLOCK RENFREW ST,ANN ARBOR,2020-07-03 08:00:00,FRAUD,-83.70602689999998,42.30969870000007
200021641,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,3600 BLOCK WASHTENAW AVE,ANN ARBOR,2020-07-09 16:26:00,LIQUOR LAW VIOLATION,-83.68806069899995,42.256016199000044
200022040,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,600 BLOCK N MAPLE RD,ANN ARBOR,2020-07-12 06:30:00,MOTOR VEHICLE THEFT / FRAUD,-83.78085940099999,42.28714510000003
201000308,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,900 BLOCK S STATE ST,ANN ARBOR,2020-07-12 04:00:00,LARCENY - ALL OTHER,-83.74085189999994,42.27068920100004
201000301,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,N UNIVERSITY AVE,ANN ARBOR,2020-07-08 18:30:00,LARCENY - ALL OTHER,-83.73809939999995,42.27854950100004
200022087,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,1000 BLOCK OAKLAND AVE,ANN ARBOR,2020-07-13 02:52:00,BURGLARY - RESIDENTIAL,-83.73616259899995,42.26997270000004
200021416,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,800 BLOCK W EISENHOWER PKWY,ANN ARBOR,2020-07-07 16:15:00,DAMAGE TO PROPERTY,-83.75689209999996,42.246831900000075
200021848,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK S STATE ST,ANN ARBOR,2020-07-11 10:58:00,ASSAULT - SIMPLE,-83.74157800099994,42.27838140000006
201000307,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1300 BLOCK WILMOT ST,ANN ARBOR,2020-07-11 04:30:00,LARCENY - ALL OTHER,-83.73199179899996,42.27674540000004
200022088,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,2600 BLOCK JACKSON AVE,ANN ARBOR,2020-07-10 15:42:00,FRAUD,-83.78276949999997,42.28043070000007
200022221,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,2000 BLOCK GREEN RD,ANN ARBOR,2020-07-14 15:26:00,TRESPASSING / INVASION OF PRIVACY,-83.69147529999998,42.30377500000003
200022115,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3700 BLOCK WASHTENAW AVE,ANN ARBOR,2020-07-13 17:15:00,DAMAGE TO PROPERTY,-83.68744420099995,42.254390400000034
200017087,COUNTERFEITING/FORGERY,2505,PASS COUNTERFEITED -ANY OBJECT,A,1800 BLOCK MERSHON DR,ANN ARBOR,2020-05-28 18:00:00,FORGERY / COUNTERFEITING,-83.76698889999994,42.25918340000004
200022189,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,PACKARD RD & E EISENHOWER PKWY,ANN ARBOR,2020-07-04 18:45:00,LARCENY - FROM AUTO (LFA),-83.71502089899997,42.244678201000056
200021404,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,1000 BLOCK S FOREST AVE,ANN ARBOR,2020-07-03 06:45:00,FRAUD,-83.73278040099996,42.27022910000005
200014209,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1800 BLOCK INDEPENDENCE BLVD,ANN ARBOR,2020-04-28 14:20:00,LARCENY - FROM AUTO (LFA),-83.72373980099997,42.25284049900006
201000310,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,300 BLOCK E SUMMIT ST,ANN ARBOR,2020-07-12 14:30:00,LARCENY - FROM AUTO (LFA),-83.74371499899996,42.28733839900008
200022090,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,600 BLOCK WAYMARKET DR,ANN ARBOR,2020-07-09 12:00:00,FRAUD,-83.75750459999995,42.242477301000065
200014630,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3500 BLOCK OAKWOOD ST,ANN ARBOR,2020-05-03 19:25:00,DAMAGE TO PROPERTY,-83.68937539899997,42.24991120000004
200017834,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2600 BLOCK W LIBERTY ST,ANN ARBOR,2020-05-23 17:10:00,DAMAGE TO PROPERTY,-83.78268959899998,42.27287659900003
200021363,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,700 BLOCK MILLER AVE,ANN ARBOR,2020-07-07 12:45:00,LARCENY - ALL OTHER,-83.75680509999995,42.284926400000074
201000287,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,1500 BLOCK PINE VALLEY BLVD,ANN ARBOR,2020-06-23 00:00:00,BURGLARY - ALL OTHER,-83.72470799999996,42.25167600000003
200022224,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,700 BLOCK S STATE ST,ANN ARBOR,2020-07-11 00:30:00,LARCENY - ALL OTHER,-83.74091409999994,42.272668199000066
201000312,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3600 BLOCK FREDERICK DR,ANN ARBOR,2020-07-12 04:00:00,LARCENY - FROM AUTO (LFA),-83.68721580099998,42.297010200000045
200010710,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,PLYMOUTH RD & MURFIN AVE,ANN ARBOR,2020-03-14 00:33:00,OUI OF LIQUOR / DRUGS,-83.72050230099995,42.29792790000005
200016626,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,600 BLOCK CHURCH ST,ANN ARBOR,2020-05-27 20:37:00,DAMAGE TO PROPERTY,-83.73483459999994,42.27392800100006
200022302,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,2400 BLOCK FERNWOOD AVE,ANN ARBOR,2020-07-15 10:15:00,PUBLIC PEACE,-83.69415129899994,42.251900799000055
201000169,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,900 BLOCK WOODLAWN AVE,ANN ARBOR,2020-04-13 12:00:00,MOTOR VEHICLE THEFT / FRAUD,-83.73720010099998,42.26485030100008
201000311,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,600 BLOCK MARY CT,ANN ARBOR,2020-07-02 00:00:00,LARCENY - ALL OTHER,-83.74139129999998,42.27025830000008
200021295,BURGLARY/BREAKING & ENTERING,2205,B&E - BURGLARY - NO FORCED ENTRY - NON-RESIDENCE,A,200 BLOCK LYNDEN GLEN DR,ANN ARBOR,2020-07-06 18:02:30,BURGLARY - ALL OTHER,-83.74604199899994,42.25212970000007
200016768,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,300 BLOCK W HURON ST,ANN ARBOR,2020-05-16 12:00:00,FRAUD,-83.75166069999995,42.28180800000007
201000306,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1300 BLOCK S UNIVERSITY,ANN ARBOR,2020-07-12 07:09:30,LARCENY - ALL OTHER,-83.73228229999995,42.27465160000003
201000313,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,600 BLOCK CATHERINE ST,ANN ARBOR,2020-07-14 05:47:30,FRAUD,-83.74197230099998,42.28283290000007
200020937,BURGLARY/BREAKING & ENTERING,2204,B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION,A,600 BLOCK PACKARD ST,ANN ARBOR,2020-07-03 17:25:00,BURGLARY - RESIDENTIAL,-83.74159879899997,42.27153550000003
200022331,EXTORTION/BLACKMAIL,2103,EXTORTION - THREAT TO INJURE REPUTATION,A,300 BLOCK E HURON ST,ANN ARBOR,2020-07-07 23:30:00,EXTORTION - BLACKMAIL,-83.74572750099998,42.28182970000006
200021991,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,500 BLOCK S FOREST AVE,ANN ARBOR,2020-07-12 02:30:00,LARCENY - ALL OTHER,-83.73335549999996,42.27532270100005
200021874,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1400 BLOCK W WASHINGTON ST,ANN ARBOR,2020-07-09 14:30:00,ASSAULT - SIMPLE,-83.76479049999995,42.281199600000036
200022415,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2000 BLOCK MARRA DR,ANN ARBOR,2020-07-15 02:00:00,LARCENY - FROM AUTO (LFA),-83.75549829899995,42.25537329900004
200015957,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,900 BLOCK SYLVAN AVE,ANN ARBOR,2020-05-16 23:30:00,LARCENY - ALL OTHER,-83.73732459999997,42.26639169900005
200019740,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,100 BLOCK BRIARWOOD CIR,ANN ARBOR,2020-06-23 15:27:00,LARCENY - RETAIL FRAUD,-83.74757489899997,42.24036790100007
200022428,IDENTITY THEFT FRAUD,2609,IDENTITY THEFT,A,700 BLOCK GREEN RD,ANN ARBOR,2020-07-06 12:00:00,FRAUD,-83.69471189999996,42.28520990000004
200022404,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,400 BLOCK W OAKBROOK DR,ANN ARBOR,2020-07-16 09:42:00,ASSAULT - SIMPLE,-83.75298829999997,42.245201000000066
200022352,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2500 BLOCK ADRIENNE DR,ANN ARBOR,2020-07-15 15:19:30,ASSAULT - SIMPLE,-83.78073680099999,42.26998110000005
200022294,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,100 BLOCK N FIRST ST,ANN ARBOR,2020-07-15 01:30:00,ASSAULT - SIMPLE,-83.75118349999997,42.28191620100006
200022294,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2901,DAMAGE TO PROPERTY - BUSINESS PROPERTY - MDOP,A,100 BLOCK N FIRST ST,ANN ARBOR,2020-07-15 01:30:00,DAMAGE TO PROPERTY,-83.75118349999997,42.28191620100006
200015020,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3100 BLOCK WOLVERINE DR,ANN ARBOR,2020-05-07 10:01:00,LARCENY - FROM AUTO (LFA),-83.69663919999994,42.23707889900004
200014287,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,E ELLSWORTH RD & SHADOWOOD DR,ANN ARBOR,2020-04-29 13:11:00,ASSAULT - SIMPLE,-83.71349049999998,42.22996340000003
200022577,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,300 BLOCK COLUMBUS DR,ANN ARBOR,2020-07-17 14:00:00,FRAUD,-83.79529289999994,42.287626500000044
200022504,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,S MAIN ST & PACKARD ST,ANN ARBOR,2020-07-17 00:43:00,OUI OF LIQUOR / DRUGS,-83.74875039899996,42.27681399900007
200015968,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3400 BLOCK CHELSEA CIR,ANN ARBOR,2020-05-19 02:00:00,LARCENY - FROM AUTO (LFA),-83.71347999999995,42.23920900000007
200015971,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3200 BLOCK CHELSEA CIR,ANN ARBOR,2020-05-18 17:00:00,LARCENY - FROM AUTO (LFA),-83.71432129899995,42.240750700000035
200021101,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2800 BLOCK MARSHALL ST,ANN ARBOR,2020-07-05 05:03:00,LARCENY - ALL OTHER,-83.70527959999998,42.23904150000004
200022042,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1100 BLOCK PROSPECT ST,ANN ARBOR,2020-07-13 00:50:00,ASSAULT - SIMPLE,-83.73466859999996,42.267934600000046
200019570,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,BIRCH HOLLOW DR & CHELSEA CIR,ANN ARBOR,2020-06-22 06:50:00,ASSAULT - AGGRAVATED,-83.71305139999998,42.23980419900005
201000318,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3600 BLOCK CHATHAM WAY,ANN ARBOR,2020-07-16 00:00:00,LARCENY - FROM AUTO (LFA),-83.68912630099999,42.29527500000006
200015846,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3300 BLOCK CHELSEA CIR,ANN ARBOR,2020-05-19 07:00:30,LARCENY - FROM AUTO (LFA),-83.71430739899995,42.24075050000005
201000247,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2500 BLOCK PACKARD ST,ANN ARBOR,2020-06-10 00:00:00,LARCENY - ALL OTHER,-83.72340029899993,42.25014790000006
200019513,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK S STATE ST,ANN ARBOR,2020-06-21 14:30:00,LARCENY - RETAIL FRAUD,-83.74043689999996,42.27879860100006
200022496,PEEPING TOM,3611,PEEPING TOM,B,500 BLOCK FOUNTAIN ST,ANN ARBOR,2020-07-16 23:02:00,SEX OFFENSES - OTHER,-83.75433659999999,42.285501500000066
200022219,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,2000 BLOCK CHARLETON,ANN ARBOR,2020-07-14 01:00:00,BURGLARY - RESIDENTIAL,-83.77289929899996,42.27882100000005
201000317,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,600 BLOCK E JEFFERSON,ANN ARBOR,2020-07-16 01:00:00,LARCENY - ALL OTHER,-83.74207660099995,42.276184500000056
200021862,ALL OTHER,7374,NUISANCES ORD - INOPERABLE UNLICENSED VEHICLES,B,2300 BLOCK HAISLEY DR,ANN ARBOR,2020-07-11 12:39:00,OTHER - ORDINANCE VIOLATIONS,-83.77885059999994,42.28974890000006
200021860,ALL OTHER,7374,NUISANCES ORD - INOPERABLE UNLICENSED VEHICLES,B,2300 BLOCK HAISLEY DR,ANN ARBOR,2020-07-11 12:39:00,OTHER - ORDINANCE VIOLATIONS,-83.77885059999994,42.28974890000006
200021861,ALL OTHER,7374,NUISANCES ORD - INOPERABLE UNLICENSED VEHICLES,B,2300 BLOCK HAISLEY DR,ANN ARBOR,2020-07-11 12:39:00,OTHER - ORDINANCE VIOLATIONS,-83.77885059999994,42.28974890000006
200022418,COUNTERFEITING/FORGERY,2501,FORGERY OF CHECKS,A,1500 BLOCK E STADIUM BLVD,ANN ARBOR,2020-07-16 11:48:00,FORGERY / COUNTERFEITING,-83.72983369899998,42.261128900000074
200022418,IDENTITY THEFT FRAUD,2610,PERS IDENT INFO OBT/POSS/TRANS W/INTENT TO COMMIT IDENTITY THEFT,A,1500 BLOCK E STADIUM BLVD,ANN ARBOR,2020-07-16 11:48:00,FRAUD,-83.72983369899998,42.261128900000074
200022593,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,MAIDEN LN & ISLAND DR,ANN ARBOR,2020-07-17 20:31:00,ASSAULT - AGGRAVATED,-83.73335179899999,42.28762940100006
200022674,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK S MAPLE RD,ANN ARBOR,2020-07-18 11:30:00,LARCENY - ALL OTHER,-83.78214749999995,42.277596800000026
200022511,EXTORTION/BLACKMAIL,2103,EXTORTION - THREAT TO INJURE REPUTATION,A,2900 BLOCK ATTERBERRY CT,ANN ARBOR,2020-07-17 03:00:00,EXTORTION - BLACKMAIL,-83.78791599999994,42.276515000000074
200022620,ALL OTHER,8011,ACCIDENT - FAIL TO STOP AND IDENTIFY,B,WASHTENAW AVE & S UNIVERSITY AVE,ANN ARBOR,2020-07-17 22:53:00,ACCIDENT - HIT & RUN,-83.73136099999994,42.27505270000006
200022901,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1000 BLOCK LONG SHORE DR,ANN ARBOR,2020-07-18 16:00:00,LARCENY - FROM AUTO (LFA),-83.74446189899999,42.29148250000003
200022702,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK E LIBERTY ST,ANN ARBOR,2020-07-18 17:17:30,LARCENY - RETAIL FRAUD,-83.74458389999995,42.27958240000004
200021839,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1400 BLOCK W WASHINGTON ST,ANN ARBOR,2020-07-11 08:58:00,ASSAULT - SIMPLE,-83.76479049999995,42.281199600000036
200022692,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,1300 BLOCK COLGATE CIR,ANN ARBOR,2020-06-25 12:00:00,FRAUD,-83.76425119899994,42.28907080100004
200022708,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1000 BLOCK LONG SHORE DR,ANN ARBOR,2020-07-18 18:08:00,ASSAULT - SIMPLE,-83.74446189899999,42.29148250000003
200022452,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK S FIFTH AVE,ANN ARBOR,2020-07-16 15:47:00,TRESPASSING / INVASION OF PRIVACY,-83.74640339999996,42.27834700000005
201000323,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,300 BLOCK 2ND ST,ANN ARBOR,2020-07-18 10:30:00,LARCENY - ALL OTHER,-83.75146969899998,42.27836690000004
200015107,ROBBERY,1270,ROBBERY - MOTOR VEHICLE (CAR JACKING),A,1500 BLOCK E STADIUM BLVD,ANN ARBOR,2020-05-09 19:52:30,ROBBERY,-83.72927339899996,42.26054190000008
200022291,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,600 BLOCK E LIBERTY ST,ANN ARBOR,2020-07-14 23:15:00,LARCENY - ALL OTHER,-83.74190999999996,42.27978040000005
201000325,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2800 BLOCK RENFREW ST,ANN ARBOR,2020-07-20 03:50:00,LARCENY - FROM AUTO (LFA),-83.70600609899998,42.30906500000003
200020990,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2600 BLOCK PITTSFIELD BLVD,ANN ARBOR,2020-07-04 07:08:00,ASSAULT - SIMPLE,-83.69321519899995,42.247795600000075
200020990,WEAPON LAW VIOLATIONS,5299,WEAPONS OFFENSE (OTHER),A,2600 BLOCK PITTSFIELD BLVD,ANN ARBOR,2020-07-04 07:08:00,WEAPONS OFFENSE,-83.69321519899995,42.247795600000075
201000320,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2000 BLOCK MEDFORD RD,ANN ARBOR,2020-07-18 13:30:00,LARCENY - ALL OTHER,-83.71501519899994,42.25774690000003
200010372,FAMILY OFFENSE NONVIOLENT,3806,NEGLECT CHILD,B,2100 BLOCK MEDFORD RD,ANN ARBOR,2020-03-11 17:41:00,FAMILY OFFENSE,-83.71190159899999,42.25684710000007
200010379,DRUG/NARCOTIC VIOLATIONS,3512,HEROIN -POSSESS,A,2100 BLOCK MEDFORD RD,ANN ARBOR,2020-03-11 18:38:00,DRUG OFFENSES,-83.71190159899999,42.25684710000007
200010379,DRUG/NARCOTIC VIOLATIONS,3532,COCAINE -POSSESS,A,2100 BLOCK MEDFORD RD,ANN ARBOR,2020-03-11 18:38:00,DRUG OFFENSES,-83.71190159899999,42.25684710000007
200023015,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2020-07-20 15:15:00,LARCENY - RETAIL FRAUD,-83.74599350099999,42.241659800000036
200023007,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,100 BLOCK W SUMMIT ST,ANN ARBOR,2020-07-15 12:00:00,FRAUD,-83.74792649999995,42.289198001000045
201000322,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,400 BLOCK HILL ST,ANN ARBOR,2020-06-24 12:00:00,LARCENY - ALL OTHER,-83.74394319899994,42.271567600000026
200023010,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,500 BLOCK ELIZABETH ST,ANN ARBOR,2020-06-23 12:00:00,FRAUD,-83.74198259999997,42.28568110000003
200022034,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1400 BLOCK E STADIUM BLVD,ANN ARBOR,2020-07-12 23:14:00,LARCENY - ALL OTHER,-83.73008270099996,42.26045190000008
200022809,INTIMIDATION,1380,"TELEPHONE USED FOR HARASSMENT, THREATS",A,400 BLOCK HILL ST,ANN ARBOR,2020-07-18 20:25:00,INTIMIDATION / STALKING,-83.74352830099997,42.27208200000007
200014205,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK S STATE ST,ANN ARBOR,2020-04-28 13:39:00,LARCENY - RETAIL FRAUD,-83.74043689999996,42.27879860100006
